transaction_id,product_id,location_id,transaction_type,quantity,unit_cost,transaction_date,reference_number,created_by_user
TRX-01150,ELE-PES-2645,LON-UK-44,ISSUE,-50,430.64,02-Apr-25,SO-2025-1019,QA
TRX-01151,LIG-HLS-7522,MUM-IN-91,TRANSFER,-49,165.02,14-Jun-25,TR-2025-2940,clerk
TRX-01152,ELE-SELL-1101,MUM-IN-91,TRANSFER,-66,151.28,21-Feb-25,TR-2025-3475,manager
TRX-01153,CAB-DCCM-9513,TOK-JAP-886,TRANSFER,13,518.05,14-Feb-25,TR-2025-8325,admin
TRX-01154,ELE-PES-2645,MUN-GER-49,RECEIPT,109,37.04,06-Jul-25,PO-2025-8600,clerk
TRX-01155,CAB-PCH-8909,MUM-IN-91,RECEIPT,48,151.28,31-May-25,PO-2025-7660,QA
TRX-01156,LIG-ULRP-5976,PAR-FRA-55,TRANSFER,18,47.78,24-Jul-25,TR-2025-3179,admin
TRX-01157,ELE-PES-2645,BNG-IN-91,ISSUE,-45,47.78,04-Apr-25,SO-2025-6847,clerk
TRX-01158,CAB-SCS-3360,PAR-FRA-55,TRANSFER,-30,583.41,15-Jul-25,TR-2025-8810,QA
TRX-01159,ELE-SELL-1101,MUM-IN-91,RECEIPT,113,385.05,28-Feb-25,PO-2025-1658,clerk
TRX-01160,LIG-VLS-5690,MUM-IN-91,TRANSFER,-46,37.04,19-May-25,TR-2025-2191,admin
TRX-01161,CAB-UCH-5394,MUM-IN-91,RECEIPT,40,447.51,27-Feb-25,PO-2025-3194,manager
TRX-01162,ELE-PES-2645,SHG-CHN-77,ISSUE,-97,27.58,16-May-25,SO-2025-5580,QA
TRX-01163,CAB-PCH-7464,CAI-EGY-15,RECEIPT,22,430.64,11-Jun-25,PO-2025-5668,admin
TRX-01164,ELE-SELL-1101,TOK-JAP-886,ISSUE,-35,151.28,12-Apr-25,SO-2025-0141,admin
TRX-01165,LIG-DLS-2315,CAI-EGY-15,RECEIPT,47,27.58,13-Feb-25,PO-2025-7111,manager
TRX-01166,ELE-PEH-4958,SHG-CHN-77,TRANSFER,67,85.75,04-Apr-25,TR-2025-2718,clerk
TRX-01167,CAB-HCRP-6846,KAN-USA-1,ISSUE,-66,83.65,02-Mar-25,SO-2025-6027,manager
TRX-01168,ELE-PES-2645,BNG-IN-91,ISSUE,-7,583.41,24-Apr-25,SO-2025-9875,manager
TRX-01169,ELE-SELL-1101,KAN-USA-1,RECEIPT,23,70.3,14-Mar-25,PO-2025-8003,clerk
TRX-01170,LIG-PLCM-7875,JUA-MEX-52,RECEIPT,47,361.57,15-May-25,PO-2025-6919,clerk
TRX-01171,ELE-PEH-4958,LON-UK-44,RECEIPT,67,47.78,14-May-25,PO-2025-7308,clerk
TRX-01172,CAB-PCC-3927,SYD-AUS-81,RECEIPT,47,135.45,23-Mar-25,PO-2025-2329,admin
TRX-01173,ELE-SELL-1101,MOS-RUS-92,RECEIPT,103,165.02,12-Jun-25,PO-2025-7565,admin
TRX-01174,CAB-SCS-7166,SYD-AUS-81,RECEIPT,33,430.64,03-Jun-25,PO-2025-9015,QA
TRX-01175,ELE-PES-2645,SYD-AUS-81,TRANSFER,53,151.28,12-Feb-25,TR-2025-2623,QA
TRX-01176,CAB-UCRP-8556,PAR-FRA-55,ISSUE,-33,165.02,21-Jun-25,SO-2025-5984,manager
TRX-01177,ELE-PES-2645,MOS-RUS-92,TRANSFER,58,135.45,21-Feb-25,TR-2025-6880,manager
TRX-01178,LIG-HLCM-4312,PAR-FRA-55,RECEIPT,16,361.57,23-Apr-25,PO-2025-8260,QA
TRX-01179,ELE-SELL-1101,LON-UK-44,RECEIPT,112,174.13,06-May-25,PO-2025-0264,manager
TRX-01180,ELE-PEH-4958,HYD-IN-91,TRANSFER,-10,47.78,28-Apr-25,TR-2025-5016,clerk
TRX-01181,CAB-VCS-1447,TOK-JAP-886,TRANSFER,50,83.65,10-May-25,TR-2025-9891,admin
TRX-01182,ELE-PES-2645,SHG-CHN-77,TRANSFER,22,70.3,04-Aug-25,TR-2025-5448,QA
TRX-01183,LIG-HLR-7050,HYD-IN-91,ISSUE,-41,430.64,25-Mar-25,SO-2025-9495,admin
TRX-01184,ELE-SELL-1101,CAI-EGY-15,TRANSFER,21,385.05,15-Jul-25,TR-2025-8533,QA
TRX-01185,CAB-SCLL-8561,MUM-IN-91,ISSUE,-94,583.41,25-May-25,SO-2025-4802,admin
TRX-01186,ELE-PES-2645,PAR-FRA-55,RECEIPT,100,27.58,02-Aug-25,PO-2025-1807,QA
TRX-01187,ELE-DEH-2427,MOS-RUS-92,TRANSFER,-23,85.75,18-Jul-25,TR-2025-2666,admin
TRX-01188,CAB-PCS-1095,SYD-AUS-81,RECEIPT,39,174.13,23-May-25,PO-2025-3592,clerk
TRX-01189,ELE-SELL-1101,MUN-GER-49,ISSUE,-90,83.65,30-May-25,SO-2025-7905,QA
TRX-01190,ELE-PES-2645,TOK-JAP-886,ISSUE,-100,230.61,26-Mar-25,SO-2025-5022,QA
TRX-01191,LIG-ULS-5844,BNG-IN-91,ISSUE,-58,151.28,02-Mar-25,SO-2025-6708,QA
TRX-01192,ELE-PEH-4958,HYD-IN-91,RECEIPT,126,518.05,09-Aug-25,PO-2025-2689,clerk
TRX-01193,CAB-PCH-1719,KAN-USA-1,TRANSFER,-12,174.13,25-May-25,TR-2025-4730,admin
TRX-01194,ELE-PES-2645,JUA-MEX-52,RECEIPT,103,85.75,12-Apr-25,PO-2025-6173,QA
TRX-01195,ELE-SELL-1101,SHG-CHN-77,RECEIPT,105,83.65,11-May-25,PO-2025-8102,admin
TRX-01196,LIG-HLS-6207,DBN-SA-70,TRANSFER,-17,85.75,06-May-25,TR-2025-8601,clerk
TRX-01197,ELE-PES-2645,KAN-USA-1,TRANSFER,28,165.02,17-Jun-25,TR-2025-2468,manager
TRX-01198,CAB-HCLL-1597,KAN-USA-1,ISSUE,-20,27.58,25-Apr-25,SO-2025-0322,QA
TRX-01199,ELE-PEH-4958,TOR-CAN-33,ISSUE,-35,447.51,24-Mar-25,SO-2025-3321,clerk
TRX-01200,ELE-SELL-1101,MOS-RUS-92,ISSUE,-97,518.05,22-Feb-25,SO-2025-5143,admin
TRX-01201,LIG-PLR-3623,MUN-GER-49,ISSUE,-28,325.14,02-Jun-25,SO-2025-4535,QA
TRX-01202,ELE-PES-2645,TOK-JAP-886,ISSUE,-62,361.57,20-Mar-25,SO-2025-3325,admin
TRX-01203,CAB-SCCM-4572,JUA-MEX-52,TRANSFER,-39,583.41,17-Apr-25,TR-2025-0033,manager
TRX-01204,ELE-SELL-1101,TOK-JAP-886,TRANSFER,-64,230.61,22-Feb-25,TR-2025-1150,QA
TRX-01205,ELE-PES-2645,HYD-IN-91,ISSUE,-23,361.57,04-Mar-25,SO-2025-3989,QA
TRX-01206,CAB-PCC-4515,CAI-EGY-15,ISSUE,-22,463.47,18-Mar-25,SO-2025-2264,admin
TRX-01207,ELE-PEH-4958,LON-UK-44,TRANSFER,-15,47.78,15-May-25,TR-2025-8105,QA
TRX-01208,LIG-SLS-2314,SYD-AUS-81,RECEIPT,133,70.3,23-Feb-25,PO-2025-3772,clerk
TRX-01209,ELE-SELL-1101,HYD-IN-91,ISSUE,-86,151.28,14-Jun-25,SO-2025-1528,clerk
TRX-01210,ELE-PES-2645,TOK-JAP-886,ISSUE,-21,430.64,22-May-25,SO-2025-5111,manager
TRX-01211,CAB-PCH-7464,HYD-IN-91,RECEIPT,50,430.64,04-Apr-25,PO-2025-8666,clerk
TRX-01212,ELE-PEH-4958,KAN-USA-1,TRANSFER,65,37.04,10-Apr-25,TR-2025-1774,manager
TRX-01213,LIG-ULS-5222,HYD-IN-91,ISSUE,-32,583.41,23-Jul-25,SO-2025-7360,admin
TRX-01214,ELE-SELL-1101,MOS-RUS-92,TRANSFER,54,135.45,12-Mar-25,TR-2025-8659,admin
TRX-01215,ELE-PES-2645,MOS-RUS-92,ISSUE,-58,85.75,02-Mar-25,SO-2025-8887,manager
TRX-01216,CAB-SCC-9497,HYD-IN-91,TRANSFER,-29,463.47,04-Apr-25,TR-2025-1786,clerk
TRX-01217,ELE-PEH-4958,TOK-JAP-886,TRANSFER,22,174.13,27-Jun-25,TR-2025-7502,clerk
TRX-01218,ELE-PES-2645,KAN-USA-1,ISSUE,-13,385.05,29-Mar-25,SO-2025-8297,manager
TRX-01219,CAB-PCC-4723,JUA-MEX-52,TRANSFER,-63,135.45,15-Mar-25,TR-2025-6853,manager
TRX-01220,ELE-SELL-1101,BNG-IN-91,TRANSFER,5,463.47,27-Jul-25,TR-2025-1432,admin
TRX-01221,LIG-ULC-5255,CAI-EGY-15,ISSUE,-30,37.04,03-May-25,SO-2025-8570,manager
TRX-01222,ELE-PES-2645,MOS-RUS-92,RECEIPT,140,70.3,15-May-25,PO-2025-3755,clerk
TRX-01223,CAB-VCLL-5346,KAN-USA-1,RECEIPT,89,518.05,16-Mar-25,PO-2025-4812,manager
TRX-01224,ELE-PER-6577,BNG-IN-91,RECEIPT,99,151.28,10-Jun-25,PO-2025-2914,manager
TRX-01225,ELE-SELL-1101,TOR-CAN-33,RECEIPT,20,463.47,30-Mar-25,PO-2025-1617,manager
TRX-01226,CAB-PCH-8909,TOK-JAP-886,TRANSFER,17,151.28,17-Feb-25,TR-2025-0579,admin
TRX-01227,ELE-PEH-4958,MUM-IN-91,RECEIPT,16,174.13,03-May-25,PO-2025-5869,manager
TRX-01228,ELE-PES-2645,KAN-USA-1,RECEIPT,104,361.57,02-May-25,PO-2025-3621,QA
TRX-01229,CAB-HCRP-1461,MUM-IN-91,RECEIPT,93,518.05,14-Jun-25,PO-2025-4259,QA
TRX-01230,ELE-SELL-1101,CAI-EGY-15,ISSUE,-34,27.58,02-Aug-25,SO-2025-5672,QA
TRX-01231,LIG-VLLL-7411,MUN-GER-49,RECEIPT,98,230.61,30-Mar-25,PO-2025-8415,clerk
TRX-01232,ELE-PES-2645,DBN-SA-70,ISSUE,-65,583.41,08-Apr-25,SO-2025-9648,clerk
TRX-01233,ELE-PES-2645,MOS-RUS-92,TRANSFER,21,361.57,15-Feb-25,TR-2025-3924,manager
TRX-01234,CAB-DCLL-1368,LON-UK-44,RECEIPT,135,230.61,15-May-25,PO-2025-5362,QA
TRX-01235,ELE-SELL-1101,SYD-AUS-81,ISSUE,-11,70.3,10-Mar-25,SO-2025-6082,admin
TRX-01236,ELE-PEH-4958,MUN-GER-49,TRANSFER,27,430.64,21-May-25,TR-2025-4081,QA
TRX-01237,CAB-SCH-7692,SYD-AUS-81,ISSUE,-92,37.04,30-Jul-25,SO-2025-5842,QA
TRX-01238,ELE-SELL-1101,MUN-GER-49,ISSUE,-84,518.05,28-Jul-25,SO-2025-6798,clerk
TRX-01239,CAB-PCC-3927,TOK-JAP-886,RECEIPT,61,165.02,07-Jun-25,PO-2025-4429,clerk
TRX-01240,ELE-PES-2645,SYD-AUS-81,RECEIPT,40,230.61,09-Apr-25,PO-2025-3829,admin
TRX-01241,LIG-ULRP-1925,SHG-CHN-77,ISSUE,-13,85.75,03-Jun-25,SO-2025-2237,clerk
TRX-01242,ELE-DEH-2427,HYD-IN-91,RECEIPT,143,47.78,24-Jul-25,PO-2025-6755,admin
TRX-01243,ELE-PES-2645,LON-UK-44,TRANSFER,62,135.45,06-Jul-25,TR-2025-1104,clerk
TRX-01244,CAB-SCC-8973,CAI-EGY-15,ISSUE,-64,361.57,04-Apr-25,SO-2025-1855,QA
TRX-01245,ELE-SELL-1101,SHG-CHN-77,ISSUE,-22,83.65,23-Jul-25,SO-2025-2061,QA
TRX-01246,CAB-HCRP-1461,MUM-IN-91,ISSUE,-72,27.58,17-Feb-25,SO-2025-5549,admin
TRX-01247,ELE-PES-2645,MUN-GER-49,ISSUE,-12,27.58,27-Apr-25,SO-2025-1170,admin
TRX-01248,LIG-HLS-1447,MUN-GER-49,ISSUE,-24,174.13,19-Feb-25,SO-2025-5053,clerk
TRX-01249,ELE-SELL-1101,MUM-IN-91,ISSUE,-28,37.04,20-Mar-25,SO-2025-9346,clerk
TRX-01250,ELE-PER-6577,MUM-IN-91,ISSUE,-29,165.02,25-Feb-25,SO-2025-0750,admin
TRX-01251,CAB-PCH-7464,SHG-CHN-77,ISSUE,-21,47.78,12-Jul-25,SO-2025-8150,admin
TRX-01252,ELE-PES-2645,SHG-CHN-77,RECEIPT,141,135.45,13-Jul-25,PO-2025-2185,QA
TRX-01253,CAB-VCS-9964,BNG-IN-91,ISSUE,-25,70.3,05-Mar-25,SO-2025-5447,QA
TRX-01254,ELE-PES-2645,MOS-RUS-92,RECEIPT,56,174.13,05-Apr-25,PO-2025-9874,admin
TRX-01255,LIG-HLC-2172,PAR-FRA-55,ISSUE,-88,325.14,24-Jul-25,SO-2025-3111,QA
TRX-01256,ELE-SELL-1101,DBN-SA-70,TRANSFER,-41,151.28,01-May-25,TR-2025-5756,manager
TRX-01257,CAB-DCH-5941,LON-UK-44,ISSUE,-66,135.45,27-May-25,SO-2025-8258,clerk
TRX-01258,ELE-PES-2645,HYD-IN-91,ISSUE,-71,83.65,14-Mar-25,SO-2025-2994,QA
TRX-01259,CAB-PCH-1719,PAR-FRA-55,TRANSFER,-10,463.47,02-Aug-25,TR-2025-4447,manager
TRX-01260,ELE-PES-2645,SHG-CHN-77,RECEIPT,17,47.78,26-Feb-25,PO-2025-9695,admin
TRX-01261,ELE-SELL-1101,SHG-CHN-77,ISSUE,-100,325.14,09-Jul-25,SO-2025-8887,QA
TRX-01262,LIG-ULS-5285,BNG-IN-91,ISSUE,-27,151.28,21-May-25,SO-2025-2943,admin
TRX-01263,CAB-UCCM-8368,MOS-RUS-92,TRANSFER,68,83.65,08-Jul-25,TR-2025-0149,clerk
TRX-01264,ELE-PEH-4958,LON-UK-44,TRANSFER,65,85.75,14-Apr-25,TR-2025-9116,admin
TRX-01265,ELE-PES-2645,LON-UK-44,ISSUE,-24,37.04,01-Jul-25,SO-2025-5738,manager
TRX-01266,CAB-SCH-4757,JUA-MEX-52,RECEIPT,104,230.61,04-Mar-25,PO-2025-1854,admin
TRX-01267,ELE-SELL-1101,CAI-EGY-15,ISSUE,-15,27.58,05-Mar-25,SO-2025-5042,manager
TRX-01268,ELE-PES-2645,MOS-RUS-92,TRANSFER,-33,361.57,01-Jun-25,TR-2025-3531,QA
TRX-01269,LIG-HLC-9144,CAI-EGY-15,RECEIPT,47,85.75,02-Apr-25,PO-2025-0093,QA
TRX-01270,ELE-SELL-1101,CAI-EGY-15,RECEIPT,14,85.75,05-Jun-25,PO-2025-3836,manager
TRX-01271,CAB-UCR-3301,KAN-USA-1,TRANSFER,-64,430.64,20-Mar-25,TR-2025-6682,clerk
TRX-01272,ELE-PES-2645,PAR-FRA-55,ISSUE,-26,27.58,04-Apr-25,SO-2025-4842,clerk
TRX-01273,ELE-PEH-4958,KAN-USA-1,RECEIPT,78,83.65,12-May-25,PO-2025-9576,clerk
TRX-01274,ELE-PES-2645,CAI-EGY-15,ISSUE,-79,165.02,01-May-25,SO-2025-4745,QA
TRX-01275,CAB-PCC-4515,TOR-CAN-33,TRANSFER,-50,325.14,25-Apr-25,TR-2025-1493,QA
TRX-01276,ELE-SELL-1101,SYD-AUS-81,RECEIPT,150,385.05,02-May-25,PO-2025-0357,clerk
TRX-01277,LIG-ULS-6122,MUN-GER-49,RECEIPT,39,325.14,09-Mar-25,PO-2025-7548,admin
TRX-01278,ELE-PEH-4958,TOK-JAP-886,ISSUE,-60,70.3,07-May-25,SO-2025-3983,clerk
TRX-01279,CAB-SCS-9865,TOK-JAP-886,TRANSFER,62,37.04,16-Mar-25,TR-2025-7846,admin
TRX-01280,ELE-PES-2645,LON-UK-44,RECEIPT,106,174.13,19-May-25,PO-2025-4501,clerk
TRX-01281,ELE-SELL-1101,HYD-IN-91,ISSUE,-12,135.45,21-Jun-25,SO-2025-1523,admin
TRX-01282,CAB-PCH-8909,KAN-USA-1,TRANSFER,45,230.61,07-Jul-25,TR-2025-4905,QA
TRX-01283,ELE-PEH-4958,JUA-MEX-52,TRANSFER,-47,325.14,18-Jul-25,TR-2025-3704,clerk
TRX-01284,LIG-VLH-4354,MUM-IN-91,RECEIPT,103,463.47,07-Apr-25,PO-2025-6907,clerk
TRX-01285,ELE-PES-2645,TOR-CAN-33,RECEIPT,59,583.41,04-Jun-25,PO-2025-2686,manager
TRX-01286,ELE-SELL-1101,HYD-IN-91,TRANSFER,34,151.28,25-Jul-25,TR-2025-5308,clerk
TRX-01287,CAB-PCC-4723,SYD-AUS-81,RECEIPT,44,447.51,16-Apr-25,PO-2025-0229,admin
TRX-01288,ELE-PEH-4958,MUM-IN-91,ISSUE,-77,325.14,11-Mar-25,SO-2025-0612,manager
TRX-01289,ELE-PES-2645,TOK-JAP-886,ISSUE,-83,83.65,19-Apr-25,SO-2025-9084,clerk
TRX-01290,CAB-SCCM-4572,PAR-FRA-55,ISSUE,-16,165.02,22-May-25,SO-2025-1751,clerk
TRX-01291,ELE-SELL-1101,SHG-CHN-77,TRANSFER,69,174.13,06-Mar-25,TR-2025-6705,QA
TRX-01292,ELE-PES-2645,PAR-FRA-55,TRANSFER,-33,70.3,08-Aug-25,TR-2025-2769,manager
TRX-01293,CAB-VCLL-5346,SHG-CHN-77,TRANSFER,-5,145.14,06-Aug-25,TR-2025-9240,admin
TRX-01294,ELE-PEH-4958,PAR-FRA-55,RECEIPT,30,385.05,07-Aug-25,PO-2025-2442,clerk
TRX-01295,CAB-HCLL-1597,KAN-USA-1,RECEIPT,108,165.02,26-Feb-25,PO-2025-0319,QA
TRX-01296,ELE-PES-2645,TOK-JAP-886,ISSUE,-35,47.78,11-Feb-25,SO-2025-8141,clerk
TRX-01297,ELE-SELL-1101,TOK-JAP-886,RECEIPT,76,518.05,12-Feb-25,PO-2025-0130,manager
TRX-01298,LIG-HLS-6207,TOR-CAN-33,TRANSFER,-63,385.05,23-Jun-25,TR-2025-5929,admin
TRX-01299,ELE-PEH-4958,HYD-IN-91,TRANSFER,-26,37.04,30-May-25,TR-2025-8380,QA
TRX-01300,ELE-DEH-2427,PAR-FRA-55,RECEIPT,149,47.78,30-Mar-25,PO-2025-9975,clerk
TRX-01301,CAB-PCH-7464,MUN-GER-49,ISSUE,-86,583.41,29-May-25,SO-2025-3524,admin
TRX-01302,ELE-PES-2645,TOR-CAN-33,TRANSFER,-68,361.57,25-May-25,TR-2025-0446,clerk
TRX-01303,ELE-SELL-1101,MUM-IN-91,RECEIPT,139,385.05,12-Apr-25,PO-2025-6060,clerk
TRX-01304,CAB-PCS-1095,MOS-RUS-92,TRANSFER,-33,135.45,06-Aug-25,TR-2025-3097,manager
TRX-01305,ELE-PEH-4958,CAI-EGY-15,ISSUE,-81,174.13,30-Jul-25,SO-2025-6228,manager
TRX-01306,CAB-PCH-8909,JUA-MEX-52,RECEIPT,26,174.13,05-Aug-25,PO-2025-2553,clerk
TRX-01307,ELE-SELL-1101,DBN-SA-70,ISSUE,-100,151.28,03-Aug-25,SO-2025-6010,QA
TRX-01308,ELE-PES-2645,PAR-FRA-55,ISSUE,-87,447.51,15-Jun-25,SO-2025-6209,manager
TRX-01309,LIG-SLS-6739,PAR-FRA-55,TRANSFER,-53,135.45,07-Aug-25,TR-2025-7633,manager
TRX-01310,CAB-PCC-3927,KAN-USA-1,RECEIPT,27,83.65,26-Feb-25,PO-2025-6047,manager
TRX-01311,ELE-PEH-4958,MUM-IN-91,RECEIPT,45,174.13,12-Jul-25,PO-2025-7299,manager
TRX-01312,ELE-SELL-1101,MUN-GER-49,TRANSFER,66,37.04,01-May-25,TR-2025-2408,admin
TRX-01313,CAB-HCRP-6846,TOK-JAP-886,ISSUE,-19,385.05,10-Jun-25,SO-2025-1764,clerk
TRX-01314,ELE-PES-2645,KAN-USA-1,TRANSFER,-45,83.65,22-Feb-25,TR-2025-4924,admin
TRX-01315,LIG-ULC-4840,LON-UK-44,TRANSFER,-63,325.14,07-May-25,TR-2025-1687,admin
TRX-01316,ELE-PES-2645,JUA-MEX-52,ISSUE,-76,85.75,25-Jul-25,SO-2025-5179,clerk
TRX-01317,ELE-SELL-1101,KAN-USA-1,TRANSFER,-63,325.14,28-Jul-25,TR-2025-8769,manager
TRX-01318,LIG-PLR-3623,MUN-GER-49,TRANSFER,28,230.61,05-Mar-25,TR-2025-1678,QA
TRX-01319,CAB-SCS-7166,TOK-JAP-886,TRANSFER,-59,518.05,27-Apr-25,TR-2025-4703,manager
TRX-01320,ELE-PEH-4958,MOS-RUS-92,TRANSFER,-51,83.65,11-Apr-25,TR-2025-1454,manager
TRX-01321,ELE-PES-2645,MUN-GER-49,TRANSFER,-55,230.61,01-Jul-25,TR-2025-2287,manager
TRX-01322,ELE-SELL-1101,SYD-AUS-81,ISSUE,-45,165.02,28-Mar-25,SO-2025-5873,manager
TRX-01323,ELE-PES-2645,SHG-CHN-77,RECEIPT,124,463.47,27-Jun-25,PO-2025-4607,QA
TRX-01324,LIG-ULRP-5976,SHG-CHN-77,ISSUE,-67,70.3,22-May-25,SO-2025-2644,admin
TRX-01325,ELE-SELL-1101,PAR-FRA-55,ISSUE,-86,37.04,23-Feb-25,SO-2025-8340,QA
TRX-01326,CAB-HCC-1231,MUN-GER-49,RECEIPT,134,151.28,27-Mar-25,PO-2025-5108,clerk
TRX-01327,ELE-PES-2645,PAR-FRA-55,TRANSFER,17,447.51,29-May-25,TR-2025-5081,manager
TRX-01328,LIG-ULS-5222,SHG-CHN-77,TRANSFER,-30,145.14,28-Jul-25,TR-2025-0860,QA
TRX-01329,ELE-DEH-2427,SHG-CHN-77,RECEIPT,86,145.14,29-Jun-25,PO-2025-3626,clerk
TRX-01330,CAB-VCS-1447,MUN-GER-49,ISSUE,-13,174.13,22-May-25,SO-2025-5573,QA
TRX-01331,ELE-PES-2645,HYD-IN-91,TRANSFER,49,230.61,19-Jul-25,TR-2025-6948,manager
TRX-01332,ELE-SELL-1101,MUM-IN-91,ISSUE,-46,70.3,04-Jun-25,SO-2025-6782,manager
TRX-01333,CAB-SCC-9497,SYD-AUS-81,RECEIPT,69,165.02,28-Jun-25,PO-2025-3239,clerk
TRX-01334,ELE-PES-2645,MOS-RUS-92,TRANSFER,35,430.64,21-Feb-25,TR-2025-4239,QA
TRX-01335,CAB-SCLL-8561,DBN-SA-70,ISSUE,-60,70.3,12-Mar-25,SO-2025-9442,manager
TRX-01336,ELE-SELL-1101,MUM-IN-91,TRANSFER,40,583.41,02-Mar-25,TR-2025-9659,clerk
TRX-01337,LIG-VLC-6537,DBN-SA-70,ISSUE,-76,37.04,22-Mar-25,SO-2025-4356,QA
TRX-01338,ELE-PEH-4958,MUN-GER-49,TRANSFER,19,385.05,15-Jul-25,TR-2025-9242,QA
TRX-01339,CAB-DCCM-8680,SYD-AUS-81,RECEIPT,28,145.14,17-Apr-25,PO-2025-1917,clerk
TRX-01340,ELE-PES-2645,MUN-GER-49,RECEIPT,65,47.78,19-Jun-25,PO-2025-8640,QA
TRX-01341,ELE-SELL-1101,HYD-IN-91,RECEIPT,98,165.02,18-Feb-25,PO-2025-6745,QA
TRX-01342,LIG-HLS-1447,JUA-MEX-52,TRANSFER,47,47.78,23-Apr-25,TR-2025-1957,manager
TRX-01343,ELE-PER-6577,MUN-GER-49,TRANSFER,20,583.41,15-Jun-25,TR-2025-0604,manager
TRX-01344,CAB-PCC-4723,MUN-GER-49,ISSUE,-88,151.28,11-Jun-25,SO-2025-4252,manager
TRX-01345,ELE-PEH-4958,TOK-JAP-886,RECEIPT,81,518.05,06-Aug-25,PO-2025-5377,clerk
TRX-01346,ELE-PES-2645,TOR-CAN-33,RECEIPT,136,430.64,25-Feb-25,PO-2025-6060,admin
TRX-01347,CAB-PCS-1095,HYD-IN-91,TRANSFER,20,325.14,24-May-25,TR-2025-5697,QA
TRX-01348,ELE-SELL-1101,PAR-FRA-55,RECEIPT,117,27.58,10-Apr-25,PO-2025-3212,clerk
TRX-01349,LIG-ULS-5844,BNG-IN-91,TRANSFER,50,135.45,21-Feb-25,TR-2025-3906,admin
TRX-01350,CAB-PCH-1719,TOR-CAN-33,TRANSFER,-13,145.14,25-Mar-25,TR-2025-1602,admin
TRX-01351,ELE-PES-2645,TOK-JAP-886,RECEIPT,113,47.78,25-Mar-25,PO-2025-0364,clerk
TRX-01352,ELE-SELL-1101,BNG-IN-91,ISSUE,-89,230.61,01-Aug-25,SO-2025-7156,admin
TRX-01353,LIG-HLC-9144,HYD-IN-91,RECEIPT,12,174.13,04-Jul-25,PO-2025-8201,manager
TRX-01354,ELE-PES-2645,MUN-GER-49,TRANSFER,-19,174.13,24-Jun-25,TR-2025-1554,clerk
TRX-01355,CAB-PCC-4515,LON-UK-44,RECEIPT,44,583.41,30-Mar-25,PO-2025-4442,QA
TRX-01356,ELE-SELL-1101,TOR-CAN-33,TRANSFER,68,385.05,07-Apr-25,TR-2025-7242,manager
TRX-01357,LIG-SLS-8587,SHG-CHN-77,ISSUE,-59,145.14,04-Jul-25,SO-2025-0047,QA
TRX-01358,ELE-PES-2645,SYD-AUS-81,ISSUE,-79,83.65,09-Mar-25,SO-2025-4123,admin
TRX-01359,ELE-SELL-1101,SYD-AUS-81,TRANSFER,49,151.28,10-Jun-25,TR-2025-8104,manager
TRX-01360,CAB-SCH-9306,MUM-IN-91,RECEIPT,35,447.51,02-May-25,PO-2025-0896,QA
TRX-01361,ELE-PES-2645,HYD-IN-91,TRANSFER,-48,47.78,15-Jul-25,TR-2025-1854,clerk
TRX-01362,CAB-PCH-7464,SHG-CHN-77,ISSUE,-66,70.3,15-Mar-25,SO-2025-4554,admin
TRX-01363,ELE-DEH-2427,MUM-IN-91,ISSUE,-77,85.75,01-Mar-25,SO-2025-7759,QA
TRX-01364,ELE-SELL-1101,HYD-IN-91,ISSUE,-79,230.61,27-Mar-25,SO-2025-4842,admin
TRX-01365,CAB-SCS-9865,SHG-CHN-77,RECEIPT,142,518.05,26-Jun-25,PO-2025-7356,QA
TRX-01366,ELE-PEH-4958,MOS-RUS-92,RECEIPT,83,70.3,10-Apr-25,PO-2025-4824,clerk
TRX-01367,LIG-HLR-7050,TOR-CAN-33,TRANSFER,-45,37.04,13-Apr-25,TR-2025-6237,manager
TRX-01368,ELE-PES-2645,HYD-IN-91,TRANSFER,29,174.13,20-Feb-25,TR-2025-4137,QA
TRX-01369,ELE-SELL-1101,HYD-IN-91,ISSUE,-30,85.75,28-Apr-25,SO-2025-5447,admin
TRX-01370,CAB-PCH-8909,MUN-GER-49,TRANSFER,-34,27.58,05-Mar-25,TR-2025-0804,clerk
TRX-01371,ELE-PES-2645,KAN-USA-1,ISSUE,-50,447.51,02-Mar-25,SO-2025-8804,manager
TRX-01372,CAB-SCCM-6609,PAR-FRA-55,TRANSFER,-54,135.45,12-May-25,TR-2025-9510,admin
TRX-01373,ELE-SELL-1101,BNG-IN-91,ISSUE,-55,430.64,25-May-25,SO-2025-4550,clerk
TRX-01374,ELE-PES-2645,CAI-EGY-15,RECEIPT,110,70.3,18-Jul-25,PO-2025-6337,admin
TRX-01375,LIG-PLR-3427,CAI-EGY-15,ISSUE,-5,583.41,10-Jun-25,SO-2025-7775,clerk
TRX-01376,CAB-VCLL-5346,LON-UK-44,TRANSFER,58,361.57,25-Feb-25,TR-2025-9186,manager
TRX-01377,ELE-PEH-4958,JUA-MEX-52,TRANSFER,-12,463.47,04-Aug-25,TR-2025-7854,manager
TRX-01378,ELE-PES-2645,BNG-IN-91,ISSUE,-9,325.14,09-May-25,SO-2025-6892,admin
TRX-01379,CAB-PCH-1719,JUA-MEX-52,TRANSFER,-60,145.14,05-Aug-25,TR-2025-3192,clerk
TRX-01380,ELE-SELL-1101,LON-UK-44,ISSUE,-20,447.51,10-Jun-25,SO-2025-4002,QA
